# contract_addr, #patch, gas_incr, inst_incr, size_incr, orig_size
0x47b139914074a36e2d72cfd86fe780d3255974ca 4 183 1086 1086 8408
0x47b1fb565ad932ac1cdddf22946bf4ad48212992 3 160 429 429 2304
0x47bc2cccf0e363ddb3f3f6401438f29fbc0bef76 4 183 451 451 4520
0x47c31cea2425ea881f407a2f7ecf3449bed6817f 4 205 448 448 5108
0x47c32ccf940461567a8eb32c3c66fc6ade2b47b8 5 293 356 356 13282
0x47c410afbcbdc5e1be77034afae9dd91569291ea 7 596 632 632 10796
0x47c4a316eca975741c31bfbf8bfca20329c1dc8f 2 106 696 696 8008
0x47d5b64127a68fa501f9936b4f1c3707510e6e40 1 85 43 43 84
0x47dfc44e33bdc739a08b7e4f9c02700d8a27de37 5 268 374 374 6086
0x47e3b185398c178c89cad8bda809d037462008a9 4 244 405 405 4914
0x47eb39c6d48bca0883b89e2c089e0718a6fdb555 6 373 402 402 8968
0x47eed97a40c0b8348ee5b2299d7e45e7e94b6a44 3 141 553 553 11270
0x47f383f5acbacc18a3d9ff6f7af8b49bfed27c61 4 213 252 252 8816
0x47fefe4ede7cfc136659d3e3098a5fd1b8d99936 5 334 183 183 10414
0x480257db05e65eebb0c20518fc8df37643871ab2 5 312 907 907 11860
0x48045c96e6f03ce57ae6d77180bfbbecba9766a5 4 266 144 144 1536
0x4806ddc3c2457ebab77617e5c0c4929438170cdd 4 205 448 448 5108
0x48081d4e0c408028fe5733553d12852eb1239d9b 8 437 380 380 4614
0x480839a019feeb79c53f4e02ba0029aa09e7fa70 2 110 257 257 6282
0x480df66c4a4e9bff52c36f6a06edc67795eb8998 1 96 182 182 7556
0x481131444dc6a3d4dc0f41fbc60eea7aeeb26685 19 1100 1187 1187 9696
0x4813a4bd1d5ef428ec87850cabbc09af15922a45 7 407 709 709 6322
0x48174ba671ebf86f23d9cd6fbb9cf1b4950de248 4 205 448 448 5108
0x4819e62f921f19cacdb2547aede00bba7fdc533d 3 174 282 282 6000
0x4821b62752ee76b7b89a02bac8b0dfaba6a646ba 4 205 448 448 5108
0x48242a68247909f1bfd380dc6b3010c1d9cd969e 2 106 696 696 8008
0x4824f15d47cbd9da83ac55032ac7ade29b669c0f 1 85 31 31 290
0x482897b9488040111360e1d9465c39e3afbf117c 2 106 696 696 8008
0x48293321f25fd3e87c5833d201cc935e9c57990f 3 169 260 260 1692
0x482c51c333bb7c16881964ea2e3a88d6865b6839 3 163 264 264 5756
0x4836658ebc0585d2b12869f2d689c286ee50b4a0 4 205 448 448 5108
0x483b59664292c80b2557d25005b3a5e216c7814c 2 110 386 386 9158
0x48453e7a54a420781b1ffbeed223bfbfdecd33b8 2 106 281 281 4302
0x4845c333a2ddc08d74dba47387dd792a793eacc3 6 370 497 497 2774
0x4851d23c641bbb76caeb09c60cc5491976a5919c 2 106 696 696 8008
0x485b1b64fbd7955e016d823a8360c48cc4e9005b 0 0 16 16 6620
0x486064812d7df1eee526c7d77b116f40434b4e9e 1 76 45 45 17538
0x4868bf3a724b7530ec033030de1fc78878a524f1 7 380 423 423 9844
0x486a468fe5465312285dde5af4079f1f1f931226 4 194 294 294 3286
0x4878e751563530c84af14ec5f5d31ba691d50acd 2 76 52 52 5992
0x487f8b8bd3e477fa7c95167cdd4b7353220151ce 5 279 521 521 6564
0x4888c61c763b5aa4a3e187e33f35c82499628ea4 10 693 385 385 16856
0x488c9e2df11ac9d19eb07df362cb174ffd4724d8 1 64 29 29 2048
0x488ff45d1bdff7e30a159a851815e04c65791016 1 64 125 125 1086
0x48901a2ed77f5b716846c144ef6e6ecfcf12afbd 3 161 233 233 6144
0x4897177ba7d552ac9f08cb946baea783f391b38a 1 96 196 196 3704
0x48980227f694210e814b9ca0a156aa9962915a2f 4 205 1083 1083 8422
0x489af9fb1247b70f69e188321e125b8d1ab2c1a0 4 183 451 451 4520
0x489db185afcfd9e97aa91b1bd92783ed128d8b60 2 105 379 379 5422
0x48a2378df3b5f4687ae918ae688cb7821627887f 2 106 696 696 8008
0x48a51b107a65bf08f7d306cc14cfbe9a63f90c22 2 106 696 696 8008
0x48a6c4e778017d05916f56a227d5797c12652c21 7 336 743 743 9490
0x48a71f00f8c73db6413caecbfa1d0679561983cb 2 110 386 386 9158
0x48a7cd9c5262c8a2818be7acc133f0ecb72ffe8c 4 215 458 458 5856
0x48aa66a3ea5cd8da21d23475b93cda5656c3bbd0 3 158 209 209 7420
0x48aef510129721ae3cf9767873916d543c97e788 4 327 778 778 11332
0x48b07591d8333cc693c6fbfa7b23aaceb0884c1d 2 0 0 0 11416
0x48b44a7a1ebb16fec72893fd86bb66bdefd3f3ef 3 138 506 506 9790
0x48b8723f02cfbd81668dd4783052393e3c59422a 2 106 700 700 10160
0x48be9d49b2111363d3555fa7ecd1a315cd216ace 4 183 451 451 4520
0x48c1b2f3efa85fbafb2ab951bf4ba860a08cdbb7 8 502 1471 1471 14928
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5 11 586 754 754 4074
0x48c8efdbf925a8028abf1d4bacb7baa59ff2948b 3 171 843 843 9868
0x48ca2cdecb7b6a23d23c3581b92212c4932e2ec5 2 106 696 696 8008
0x48dba6fd682c1f6a6b08f6cf17c8e2084061988f 2 106 696 696 4284
0x48dd03d4b012e51b7843f1c0ba91900a8717ab7e 3 182 187 187 6150
0x48df53c1906ad6ff896c226e2580fdf9d967d689 0 0 0 0 18472
0x48e82f9fddb2a876f65b95b73fb2fa048414180c 2 106 692 692 6152
0x48f2edd6a563ac6836e9d9d7a1ad2caaa80ef0a6 2 106 696 696 4284
0x48f3f584b7a2f9bce79b06015dc6a755f4924714 4 215 461 461 6560
0x48f50b053db051c46149d5235fffec9a5102f7b5 11 590 469 469 16072
0x48f535677d3cb97dad6af9a9a75071120d98a486 3 240 189 189 11066
0x48f7314632760b2ad3ceaec5a1d9fc822c98f64d 3 170 310 310 4830
0x48f775efbe4f5ece6e0df2f7b5932df56823b990 2 106 700 700 8012
0x48f91f00d391dd085c135aed5beea04977897efa 8 430 725 725 5546
0x49018f3f8a4849861de1ee956f38a4ae95c02b88 2 106 281 281 4302
0x490425fc5e6b0973f56a4995dfb311e9c4cd0ccd 9 632 820 820 10384
0x490ad024aff560396c5bcab00e3f2a17ba412c5e 1 55 143 143 3496
0x4915f5e26032327e32afc1d1b902e33b1ca6750f 11 714 740 740 3022
0x4916f730a7b60c56bcfc8b79dd29ba1c0f244228 4 183 1086 1086 7308
0x491774fffa134143e57dd4805f9ff0c0e08bfad0 1 53 30 30 15770
0x491d7c990ea4aa66c482a0f50965db34d3107f36 1 85 69 69 4014
0x492200ba60ad5440d87b0a72bfbdf5616d40085e 1 96 71 71 4678
0x49224986053574f23daf0e92c0f6d24f5d869d8d 2 106 422 422 11820
0x492cae5a8d05ae2dc1d4c1e78ebe6a5eb1124a6a 3 170 281 281 7572
0x49352616584dea1d1b3f63a834d3da9f00e0e342 7 526 1150 1150 4360
0x49392a5867a4fd35cc31e366d790216daefaa647 4 200 947 947 7550
0x493c82c37a08693316704f679d38d35ad7526d72 3 129 486 486 10140
0x493f121b6f769fc8dbfb47ab834b13561d835009 2 106 73 73 3438
0x4941f9437b244ffc938e8e2971d052ea699296cb 16 941 567 567 16772
0x49449da173201887389958186067ae80bb09d234 2 110 257 257 9042
0x49488350b4b2ed2fd164dd0d50b00e7e3f531651 11 580 605 605 5956
0x494915babe0763b08498093b807417e0ab68b875 4 183 1086 1086 8524
0x494bbaf0124285e6ecb4dfd9eac76e18a9bf470f 2 106 696 696 8008
0x494be45e8b356054fc69d9d7ec379bbefe6b7b02 4 183 1086 1086 8408
0x49523f9fc16a1071fe2ddf35fe069de36d52ef1f 4 205 448 448 5108
0x4955ce6bbeddf92e0dcb00b54bee0ae4a9122df0 6 323 280 280 10174
0x495f25613fe5e4b852abcac8fdbcbf5d2b0cf7b3 4 183 451 451 4520
0x4960b83719cbd574d131798402b837957b9dc1e3 1 53 95 95 2110
0x49610c031b88434895b018eaf6e699725f31df43 2 106 700 700 4278
0x497fab40c9ae6963ddc1774ebe42158e6d170824 4 205 448 448 5486
0x498391d4ddd0691836450e0a09f1486f46e6a8a9 23 1018 1245 1245 10024
0x4986beff7d516947ec5ea2d14401bd61faf849d1 2 106 281 281 4298
0x4986d2430739617385dd6104264d0bf486569654 4 183 1086 1086 9488
0x498734fdc05b8bd0f7c3bc4fa0ff0697eadfd61f 7 421 307 307 14076
0x498d7657ffcdcb6052c989146e4060d0cb49c651 4 206 260 260 14070
0x499121e9367b3c7d52f41315cd8606691b088d26 3 199 155 155 21104
0x4993cb95c7443bdc06155c5f5688be9d8f6999a5 2 106 285 285 3440
0x4994e81897a920c0fea235eb8cedeed3c6fff697 4 234 327 327 8552
0x4996334f4f5909f45fdc85b23fa172c554e30681 4 205 1083 1083 8422
0x499897f5b24f420638687324dd62b392602ff0fe 8 594 526 526 6150
0x4998e41b58a614d036f0d9e262fd197f33006cc5 1 55 371 371 29878
0x499e5f8914c061ce9ef0873a67c254f90cae5a76 4 200 947 947 7550
0x49a4dfad9797a1726da60098a1c06616cacfc1ec 3 183 126 126 7096
0x49a565c986ec2494a834cd949275cb5447d3ef16 4 259 331 331 7504
0x49a80ca48923ec9840536141cbf185a94086d8ef 3 163 264 264 5756
0x49a85b3d69ab0183d0c323454373fc53657fb50d 8 474 440 440 5836
0x49aa522c9e9e8d9b489f93a2f6cda1070e4a8a36 3 247 292 292 5528
0x49aec0752e68d0282db544c677f6ba407ba17ed7 4 192 272 272 4522
0x49b1a3a88263a718990dac7f1dbdbc89fadc17d0 9 512 317 317 8726
0x49b21bd17ce014acd5b120009eaf5a9c5824ffe0 2 106 696 696 8008
0x49b6ca8f8985319ed7e5db9c2590d13097eb5f9b 3 216 242 242 8322
0x49b79f7de153c02a29707b99911cf2ff63a9eb89 5 310 345 345 6918
0x49b84450a9a56081ce570920aa578c35e0b2461f 10 744 1106 1106 19718
0x49bd66345cf855a3fd3a45b4ab60446b9c47c716 2 94 232 232 10432
0x49c10c1b10b584298b7036244d8c311d66934058 3 161 302 302 6024
0x49c30e59da3ff9755b6a31d11414c9ccac545e40 2 128 281 281 5118
0x49c8d917d65f5e201c5d7c127fa20ded708c1be7 5 268 1237 1237 9400
0x49cc67eeab33dea0a0e3c3c9a8e7e5a9ec1b0bcf 8 556 331 331 16664
0x49cecf3cda9874996d94f65bfcc773ba50228e30 2 160 273 273 6828
0x49d72ab7a82f916e58c07332725a5583178d7f2f 4 183 451 451 4520
0x49d74ef260c59922bba1348bd9f77d93c3db6fb1 11 660 1081 1081 26246
0x49d94c7efbc1f94f4959e081636d1b5892d36da3 2 106 696 696 8008
0x49e24614d4d1e5d2a04e7b7df42979fb195a0e73 9 500 2303 2303 12488
0x49e248659fe0074fbd2bf11d97be549ebb587edc 2 106 565 565 4696
0x49f416b48df2698dc5ef0b0334468c9f0846b095 9 621 376 376 18042
0x49f8e826737930d53cc6c46cfb475426f81c17cd 0 0 0 0 13218
0x49fb58aa72a2890d9f1bc473a4cf151be50320ea 2 117 115 115 792
0x49fcb48789ea793c1cba198e265e3c4ce78f22ec 3 171 843 843 9868
0x4a02e441242f3bef1f2e468731df78a0d895b160 6 277 1397 1397 8434
0x4a06459e0674f5a52ddc7783ea2fcb685fd9e50f 13 604 541 541 1602
0x4a0703d1d250ceff2912c78844f35cd7e764c577 7 448 568 568 8092
0x4a0af9db6314e61013dd0c4b2de13d8a226b3b44 12 830 520 520 11190
0x4a31ffb5c0aeac8dd24811e40393f5dd2fb96e16 6 375 514 514 5742
0x4a3a020cd428b208e978294d1919666e86c3b8b9 2 129 636 636 4326
0x4a44aeb41de4f6cf2cbc0d47611c258111b11c0b 5 312 518 518 7310
0x4a4f15e5372e2bf4a21ea88f5b264dd1914b730f 3 171 356 356 5006
0x4a536c1ce7ad7f6e8d2e59135e17aef5ef4dd4e6 2 164 1113 1113 6270
0x4a53e0f5144adcbb606087615bf78078c2097f02 4 269 671 671 18194
0x4a5ae608f7558a00e074224d5eb7ca34b6ddfa19 0 0 0 0 24236
0x4a5fec7e0e86954df572a04de7c9f9dcf9c05104 4 205 448 448 5108
0x4a60300e2f5a7b0edc7e98ef0577381a41099a78 1 53 36 36 4622
0x4a60ba71a454fe36e3352bb5a30a557565d6469c 5 334 175 175 10552
0x4a6f3a46f888c0212c09efef0e0320f38488d8af 5 276 336 336 4228
0x4a7655a8e7c20970effaac51da251d8739f2da33 4 183 1086 1086 8404
0x4a7666cea0f840a1fe058db1ba95c2e784a9aef1 4 183 451 451 4520
0x4a78ace8fe213f4eb57f0de5911525fdb490feff 9 667 530 530 12366
0x4a78b0adfae2307e68e7d81c00dd6c65f30d5818 2 94 232 232 10432
0x4a8028527c8b2ba5b73faae8d1c2264f2f17dbad 11 661 574 574 4796
0x4a86a4a982c1fea8bd341b7d2fb20d767b71d322 5 370 183 183 964
0x4a90fbd0f7339e7583d474b29324cea8267f90b6 2 106 80 80 11288
0x4a935e2acbece112e9901c694077f3ca024c3ed7 5 345 268 268 5994
0x4a959a4099219f93d94159962d56afbec12bec3a 11 503 517 517 3964
0x4a991ce697d79f728cf0b375ff360effa31e9001 1 97 56 56 8284
0x4a9bfcbce031439c4d294084130a7ed3a8cd1518 4 183 1086 1086 8408
0x4aa1fc4e04b7c4c5cd20b12ca28634b0322121be 2 106 281 281 4302
0x4aa2b99fd16fcb64c40dd2d81ac5bf56d30261d5 3 159 229 229 10492
0x4aa3f533ba1dd18c3ccc703f461f94095b1b10f5 1 96 46 46 2464
0x4aae3a2da70c499797edf4a4139b68454ec07883 4 183 1086 1086 7308
0x4ab274fc3a81b300a0016b3805d9b94c81fa54d2 1 85 44 44 980
0x4ab34ccb4654e12d20df4fb9f0ed63bad8741f0d 3 171 356 356 5006
0x4abdf7ab1ad42ceeea151edced2799e647ee5a1e 10 564 636 636 23584
0x4ac01c23bf97ae9711f1dbf651a74f3a11b430aa 3 158 209 209 7420
0x4ada73c721708fc9352f332be2fa6f2996018489 4 287 177 177 11898
0x4adc0879dd777e73046f1453235f1f674ebf4d29 0 0 16 16 6920
0x4add749fcd5a44ecad43dc6f3dafdd306bd931f8 4 183 451 451 4520
0x4ade094a11f3708559349d3124f90b78008d188c 5 265 659 659 4692
0x4ae0f6e6659560a7ca889c8c96a02cf6f3fc97bd 2 128 57 57 4834
0x4ae17ce0f06573a4c25553342cc76c70649d4f81 10 693 385 385 16792
0x4ae4fc5e31f0270824433ce1bd03b6f2b1ac8e12 2 106 696 696 8008
0x4aeb08b0e6f6954f9e80a8003c94876c79102faa 11 921 996 996 9176
0x4aeb15f902cee5958d1ffa1c45fdc5c1bb5e6b64 5 279 910 910 11828
0x4af328c52921706dcb739f25786210499169afe6 4 183 1086 1086 8408
0x4af8b3b11af7b0b89ca53847af0a2fb1f5c0a663 1 62 35 35 10520
0x4af9436518dc24ee99a10bcc0fbcf27d095dc0ea 4 183 451 451 4520
0x4afd4f3f55d3a0969a6107dd58b0ff61f410188a 4 215 458 458 6474
0x4afeb9cce471e2cc0e98ebf6d0bbfc0142ddc6d0 4 183 451 451 4520
0x4b0712de9b75bc68a566215acca876ea5e55c172 9 573 1570 1570 19176
0x4b0b98e7b1e5609e8e16c1a748b3a646f9d23c68 2 106 696 696 8008
0x4b121340e7de586ee5be600ff40f4ba69d6d35f8 1 96 38 38 330
0x4b17966feb21272c14bfa96b6826929be2b77522 2 106 696 696 8008
0x4b1b222e40c549887e64349a3a8762a7403edd8d 4 183 1086 1086 9142
0x4b20a2cb249c3dfb000db291a26ee6255361ff6b 4 183 1086 1086 8408
0x4b21c7c05bdc1f8bae9b373b0b87490f87fa7438 4 205 448 448 5108
0x4b2b802423520811beccdec9873b7ab1e7aa7829 1 96 125 125 10620
0x4b30bb32b2312b6f22c60211446b8b6251121ba0 1 96 181 181 6930
0x4b326fd527306dd22927c16edbb8b97d2e928645 1 53 36 36 5750
0x4b32d7bb1a176f9e22f2ce85d76cfcbf5eb7e12a 2 149 90 90 16920
0x4b33a34355c872b50067a8c5343143b6d8eaeff9 2 94 232 232 10432
0x4b35df2c846e523f2afb131f21057bcce7b41a97 1 65 36 36 16412
0x4b35e0ab998ebe8414871c13cf778f9d0bbdf609 4 234 764 764 8886
0x4b3dba23914665a40b47805cf1cdfd2e7087d20e 3 171 843 843 9868
0x4b3eacb500955d22ee8bcdd8dd3d9009e29f2d24 2 106 696 696 8008
0x4b42cbb238944a869554b384dbfbac1eef5fa6a3 2 110 524 524 7872
0x4b42e4cffdfd418737f4e10a8cf918e9f1764b83 7 661 477 477 6714
0x4b43629ae22543f5042504cef4d8601ed6879938 4 245 326 326 7758
0x4b43d8a35257f42a2d0d4d774409208efc31b406 3 139 306 306 4062
0x4b495e34c94b53c5b55e533c47f1cddfc2b1ef14 3 160 135 135 5086
0x4b4ec8ec0ee6b1decf952c9547c664e95004eb32 3 159 273 273 5178
0x4b5d85fc08ab1cbfe8f57c7ebd2f1140e9053d1e 3 183 128 128 6754
0x4b5e987f7ce938e637c63430376e66154278dc60 2 128 690 690 6666
0x4b642f194d6cb2e4bf7148fd26a28e2961f0ac89 3 150 332 332 1710
0x4b71b396f94d109afaf5e6c568bc6163eaff9265 3 160 220 220 8924
0x4b7303c6a0642744a52a81bc40c3ad702f608797 5 279 910 910 11822
0x4b73a282ab0c86a6e7215af5893aaa796a6ef922 3 170 310 310 4830
0x4b74aefcbd73825a0aa984477f49f6c47f682dfe 5 312 518 518 7306
0x4b7ca2ac56e69b9687b94b41b61a57cad3017ee4 5 279 910 910 11828
0x4b833a68e9d6cbe1022fcb50124e103c1cb0d492 2 76 52 52 6520
0x4b88f2c39522581eaa118d14c420e09713cc0bfa 5 268 437 437 7130
0x4b8b085091c51f5f16d8e4a873eabfa6508ddaaa 2 110 228 228 5864
0x4b8ea56773822a393d38019e799bfc25229284b2 6 313 774 774 14814
0x4b9019458f8b1b2145455d23002716ee47aedc74 5 279 910 910 11828
0x4b9c56da6de5f4e49e128f6cf5ed7633c0c7eabd 9 456 618 618 5044
0x4b9d69af3662741baed2eeebea7239ced1f7a800 2 106 281 281 4302
0x4ba2c09a8c23aa5a1b91a97ca1fafa0ee056ed81 2 160 273 273 6828
0x4ba53269e52c9d18eedf97992d53d38fe79e764b 7 509 547 547 4090
0x4bb7109cbf5b9fc362040fc3f6341dffa398b21d 3 213 209 209 4126
0x4bba9d434eb5c23f9b89178ba48e9d9702db90fd 4 183 1086 1086 9494
0x4bbdb878c651c7009e84c22e3347bf71519c5087 4 183 1086 1086 8408
0x4bc5190414981d01e62f5116b5110b3f9dd29bfe 1 53 36 36 4654
0x4bc61dc88ce7644f9e97f2a16692e898a5b6e609 2 106 700 700 8000
0x4bc80c7fdb118915df848c9c2f39ffd4a53d66cf 2 106 190 190 7634
0x4bcd749b5d59f931bbb60c746eb73416e3dc5581 1 53 36 36 6078
0x4bd0622c815e92e129f89a4e547d47d613cd54de 1 96 135 135 4726
0x4bd0c1b91d0d884fa4b31e4174a5686b29330667 2 106 281 281 4302
0x4bd34b93f56f9f6febec9c1f42dd8b9a00241d3d 9 398 571 571 5500
0x4bd3ddc7b7285f68f9b3ed2264eee9bbe5280395 4 205 448 448 5108
0x4bd7dc5be612c88cd5f20838cf26f36b1d02bad6 2 110 228 228 5864
0x4be0d8c94a0570f6125fe630b737487065e53447 4 224 347 347 6282
0x4be2c00536dc5e41784ca062d60b4beced5585a0 5 383 440 440 3456
0x4be3ebee268cd2910a8e2bd1a5769766f22605f4 4 183 451 451 4520
0x4be5f6642f3b231f18fe61003657fbc6a9b0f4ac 2 106 696 696 8008
0x4be858c43519cc6571b35b2ee0f8f81bc3b20529 2 128 279 279 3382
0x4bf03ac61d57d90bdc992ac00df67eccb6325ae2 2 106 696 696 8004
0x4bf215086c05c0384bdf3731bdb2b37799e9bb5b 13 782 528 528 21570
0x4bf3e4d2378a1256cbe1cd1c2a8bc9857b811282 8 376 1720 1720 11354
0x4bf8561df3908461371a0d7d8acee1609b5dc1a0 2 94 232 232 10432
0x4bfdf999740c9a5346fc2d27ad704f2ebf168ec1 13 856 719 719 9492
0x4bffc9b4d4dcf730820a2edcad48ff5d7e0ae807 0 0 0 0 7256
0x4c018fe18f918116d241bf8afd187b9d26e096a9 4 183 451 451 4520
0x4c030add5dff2f1df55be72e001e4826b0a2dedf 1 53 36 36 10148
0x4c038cb8692f2db442a0493a6e684f5f67887b88 2 110 257 257 4984
0x4c0742aeeb93c895d15234a1e1c6edc8d0a61eb8 3 171 843 843 9868
0x4c0b491af6677711ce0dca5aeba94a22faab2c14 3 129 486 486 10140
0x4c0eacd725b188a3d0d2884158f2102706b26380 3 149 298 298 5622
0x4c1184359e7489da6e07bc8a8b886b7600d00ad4 2 106 696 696 4284
0x4c11ac51264a7e9e3c0a3e76d4f8228bba35c61b 3 144 157 157 1422
0x4c153b64730c6b34ee3baa2880bbf2631689957f 2 129 699 699 7696
0x4c1603e0834871ec3bab21d8db26de88db36bf9e 3 171 843 843 9868
0x4c172cfca22cf4c18857468fc3a25d72e8690efb 2 106 347 347 1448
0x4c1b277a8f1d85819a3b4976fe847b0785cffd06 2 140 159 159 6912
0x4c22577f1f242a7f1a85692d5684613ad8f0c5de 2 106 281 281 4298
0x4c24fd04063e8b1c881e5ec0f46208d66d010c64 5 342 271 271 2982
0x4c251de85ad3498c5b89388d8efc696ddd0b0fe7 12 560 604 604 18652
0x4c25fd5fad7682ec45d6f37f823a8b550fe13a2d 3 147 174 174 1210
0x4c278e3ef92a42062541cf11e3bbfe2ce5dd8ff8 3 163 264 264 5756
0x4c2bf296b910e91d674c5420c05607e7cea12257 2 119 92 92 29122
0x4c388dce25665ea602b92f15718ca278bba45a9a 3 161 278 278 10134
0x4c3a23e11ac7000c79eb7b0a814ffa9d08c61184 2 106 696 696 8008
0x4c3d32f34835f3bfddbf77913b1c8136c2c25eff 4 183 451 451 4520
0x4c3ead1c531cc99b2ea702bea91552c92d3ecaca 3 150 344 344 3360
0x4c3eb2972c1227423ab164e687c248dc05f32027 10 623 468 468 19894
0x4c448f5d71f029a85d7fb33db3ffaaaab245488b 2 110 228 228 5864
0x4c465715e56f95cc9623144d1378bdd044dd3e1e 7 497 400 400 4942
0x4c4a003dd8c0928002af7cd4c6a4e2454939c974 1 53 285 285 11176
0x4c4d11f7ec61d0cff19a80bb513695bf12177398 4 205 448 448 5108
0x4c4e2c7060f6bed1f095ee2cfc2236729b4de2e8 4 200 947 947 7550
0x4c5206ad917797926d95359f6c5ba75c904c9a3d 2 94 232 232 10432
0x4c5df723290ef0cb2e5a72d0c0dc661a4b9a21f1 5 312 518 518 7306
0x4c5f639fbc9c3181531a8e2ab546d16835300422 4 215 461 461 6560
0x4c61e63631a3688d156febd21601766ae21c8791 4 205 448 448 5108
0x4c6bd9c4a3a99889a4ad46d94f962decf9f6182f 1 64 70 70 1646
0x4c6d8427838b9944c4a67d8b4ff840bc89a8737f 5 279 910 910 11834
0x4c6f18710800b4e3e37b776588355643ef2324c8 2 106 190 190 7634
0x4c7590bf9cbaf9ac50cb55f6401a05dea3528f94 2 106 281 281 1990
0x4c786bb65e17f37c56f308feba9163064faeb8f7 2 160 273 273 6828
0x4c7941bdef0ab6d3bd28045c6c1ca6fc3bc1d6ce 3 214 193 193 12868
0x4c7e8e14626249eea89b3d643ebe68795b49a6f1 2 106 696 696 8008
0x4c85c5181b361636da2cb94bd0385fb57640b91c 5 222 422 422 4410
0x4c87b46496b215e97a634f03f444b69899f2d38c 2 106 281 281 4302
0x4c8c82705a0197afc14aac0f5573faf2b01b22b1 2 106 283 283 4140
0x4c91240e1a8c1afbbddc4382f0efde4419bd6b74 4 183 451 451 4520
0x4ca263ae1d81b3771f12d110406bdcc3ed1c0752 2 106 696 696 8008
0x4ca748e2f804ed759939799cdc2de94f6cb19f79 2 106 696 696 8046
0x4cab941a92775be7aac687d0a57c3e38b1fb3c5e 4 183 451 451 4520
0x4cb1033e4dbe6b7690c29986fe57532027054297 12 642 541 541 6456
0x4cb39f226ac35608ed0675426ea886cfb04e9bb3 1 96 135 135 3968
0x4cd362f58f272117dc99c206a214b63fc6cf0c36 3 233 100 100 558
0x4cd5f16ded1e6088dec9f4d7f3d600767ec44b86 3 158 209 209 8208
0x4cdaa585cd9321483d4c8d28cfae5a79e0592832 2 106 596 596 3300
0x4ce0723d80466ea1094b1de050f1f37a6527aea9 4 183 1086 1086 8408
0x4ce47b4e5f0ee1118b6a064dbb3b3ed2edcffd9f 3 163 264 264 5782
0x4ce54d3fc1e193324122f2c90ad941dc16eb4591 2 88 389 389 9144
0x4ce62175953002599ee88edfc0e4dde03d8acd8f 8 504 569 569 10182
0x4ceceed38ebe18d54e6e5561232251280d690746 1 53 34 34 13158
0x4cf05721a2be7ac786fbd3f15f235f12e0a97a16 2 85 95 95 7102
0x4cf6fc32cfd7f0d119afcf3fc7c06dd34da83342 5 355 405 405 9964
0x4cf8f74976ae258aa357aafeedd8f32aaf79a73a 1 53 180 180 3364
0x4cfac1efb218e79223effd07e38ff4277495b931 7 421 627 627 7946
0x4cffa13d6336490ce281eb52f45d3073d32d0cc4 3 171 843 843 9868
0x4d04b51bbb3eed658023c1ccce4ff9196fe2cbc9 1 85 105 105 2194
0x4d090b6c53a0f84acf6781c2e4418107cfcbd00d 0 0 0 0 14300
0x4d09c5e758ca68be27240f29fb681e5a5341ca98 2 106 283 283 3272
0x4d0b4724c4224a94f3c36533b73559cd5ae65ec1 4 182 838 838 11828
0x4d0cd1277c4d5438b12f90cd94c1808ec64e6577 2 128 337 337 1558
0x4d0ef1223ab60bd21cf98895b374c4fcef44b47f 1 53 37 37 9730
0x4d1e682458755c39d2004dfec410da8f4e112856 3 191 383 383 6436
0x4d28320ae2a3301f44746705aef1def058d3d30b 3 171 843 843 9868
0x4d2e4d6aa7aeef12b01fce102ffcf5941beee1ee 2 105 379 379 6886
0x4d319d5a58f9d4690fb10c62fa54b5a42c54f431 2 106 696 696 8008
0x4d35928ca9635dbb89e76e802225add735380ca8 2 129 636 636 5724
0x4d3886f4e01f89f37752a832e548ace6a408eb70 2 110 257 257 4990
0x4d391b4350ca1c690ebaf00d35bfcdd5721470f8 2 160 273 273 6828
0x4d40c511605607fd941651368a9f701825ab06aa 4 215 461 461 6560
0x4d45022cb13254aadc4f2311b38fa02a2ef04946 3 207 314 314 6816
0x4d48006d293d6c8dec5b50ced5fb90879c67dcbb 1 96 43 43 4842
0x4d54be5a62f5d9fcf4b17c7ab6e68822c142ec6b 3 172 102 102 31000
0x4d60d40be904192363d924dfb9c40884f798a6b2 15 1084 1847 1847 14206
0x4d6387f3b967da39b11de111158d49754c31985d 6 377 459 459 2712
0x4d6a481c0b80424dc7dcb777350998828d0fe1b0 2 119 150 150 5158
0x4d6e0922e6b703f0fdf92745343a9b83eb656402 2 119 425 425 17760
0x4d83e56ab2d905adda29ce77bfa190a9ff42c7bf 2 110 257 257 4990
0x4d8655f875248e6be014e5d5af402266761cbab9 15 1036 1832 1832 13046
0x4d8b9acf57973ddba2d6d49bcb20338d97ea52fb 5 312 518 518 7310
0x4d8fe567cea1eaae8a9b108047103b55f7fee235 6 422 389 389 6476
0x4d99bd970c88b6b3e361ee5e8913a53e93b7f810 5 360 392 392 4634
0x4d9b86a39d73101a8db6e1b4aa8c1ecfdc3f956e 4 182 838 838 11382
0x4daa5a9a33fd1ae2e820064898475a1591f6b597 1 65 36 36 13088
0x4daba8c13d12694dab2c6bdfcd5a4b3f08233684 6 405 1414 1414 10296
0x4dbadd62f3f0d87265740bc0566d8dae9e21c000 2 141 301 301 25846
0x4dbd820420079fb3e59667039e2587f4d767fcc0 2 106 281 281 5058
0x4dc4eb3c9356c5beee60255a1edd33619db1243f 4 214 361 361 5842
